Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S95424662,大冠鷲,Spilornis cheela,7554,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:56 AM,eBird - Traveling Count,5,1,3.18,,4
S95424747,大冠鷲,Spilornis cheela,7554,1,TW-TXG,,L5757504,台中大雪山IBA--富山巷(Dasyueshan IBA--Fushan Lane (14K)),24.2323219,120.9015316,2021-10-01,01:16 PM,eBird - Stationary Count,13,1,,,4,,,富山一號橋
S95455686,熊鷹,Nisaetus nipalensis,7610,2,TW-TXG,,L1668212,台中大雪山IBA--鞍馬山莊(43K)(Dasyueshan IBA--Anmashan Lodge (43K)),24.2551921,121.0080309,2021-10-02,09:50 AM,eBird - Stationary Count,6,1,,,4
S95424541,林鵰,Ictinaetus malaiensis,7637,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424581,林鵰,Ictinaetus malaiensis,7637,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:10 AM,eBird - Stationary Count,5,1,,,4,,,小南坑
S95424732,林鵰,Ictinaetus malaiensis,7637,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:58 PM,eBird - Traveling Count,6,1,3.36,,4
S95424541,鳳頭蒼鷹,Accipiter trivirgatus,7742,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95455686,鳳頭蒼鷹,Accipiter trivirgatus,7742,1,TW-TXG,,L1668212,台中大雪山IBA--鞍馬山莊(43K)(Dasyueshan IBA--Anmashan Lodge (43K)),24.2551921,121.0080309,2021-10-02,09:50 AM,eBird - Stationary Count,6,1,,,4
S95425775,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L2259477,台中大雪山IBA--大雪山林道0-15K(標示在9K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2151999,120.8839345,2021-10-01,07:32 PM,eBird - Stationary Count,6,1,,,4,,,約13.5k
S95425941,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L2259477,台中大雪山IBA--大雪山林道0-15K(標示在9K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2151999,120.8839345,2021-10-01,07:57 PM,eBird - Traveling Count,15,1,3.01,,4
S95425787,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,07:51 PM,eBird - Stationary Count,6,1,,,4,,,7.5k
S95425728,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L5612524,台中大雪山IBA--大雪山林道23-35K(標示在29K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 23-35K),24.2345395,120.9654145,2021-10-01,06:54 PM,eBird - Traveling Count,6,1,3.09,,4
S95426031,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L5612524,台中大雪山IBA--大雪山林道23-35K(標示在29K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 23-35K),24.2345395,120.9654145,2021-10-01,08:47 PM,eBird - Traveling Count,10,1,2.99,,4
S95425738,黃嘴角鴞,Otus spilocephalus,8249,1,TW-TXG,,L3776715,台中大雪山IBA--大雪山林道23K(Dasyueshan IBA--Dasyueshan Forest-Road 23K),24.2477056,120.934284,2021-10-01,07:08 PM,eBird - Traveling Count,6,1,3.04,,4,,G
S95425947,領角鴞,Otus lettia,8268,1,TW-TXG,,L2809040,台中大雪山IBA--出雲山農莊(13K)(Dasyueshan IBA--Chuyunshan Lodge (13K)),24.2269905,120.8942688,2021-10-01,08:13 PM,eBird - Traveling Count,5,1,3.22,,4
S95425787,領角鴞,Otus lettia,8268,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,07:51 PM,eBird - Stationary Count,6,1,,,4,,,7.5k
S95424531,五色鳥,Psilopogon nuchalis,10296,2,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424602,五色鳥,Psilopogon nuchalis,10296,2,TW-TXG,,L2259477,台中大雪山IBA--大雪山林道0-15K(標示在9K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2151999,120.8839345,2021-10-01,11:24 AM,eBird - Stationary Count,3,1,,,4,,,十公里
S95424721,五色鳥,Psilopogon nuchalis,10296,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:46 PM,eBird - Traveling Count,11,1,3.5,,4
S95424623,五色鳥,Psilopogon nuchalis,10296,1,TW-TXG,,L5757504,台中大雪山IBA--富山巷(Dasyueshan IBA--Fushan Lane (14K)),24.2323219,120.9015316,2021-10-01,11:35 AM,eBird - Stationary Count,5,1,,,4
S95424761,五色鳥,Psilopogon nuchalis,10296,1,TW-TXG,,L5757504,台中大雪山IBA--富山巷(Dasyueshan IBA--Fushan Lane (14K)),24.2323219,120.9015316,2021-10-01,01:33 PM,eBird - Stationary Count,5,1,,,4
S95424531,小啄木,Yungipicus canicapillus,10743,2,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95455533,大赤啄木,Dendrocopos leucotos,10830,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:54 AM,eBird - Traveling Count,76,1,1.06,,4,,,天池
S95424909,遊隼,Falco peregrinus,11575,1,TW-TXG,,L3204811,台中大雪山IBA--收費站(35K)(Dasyueshan IBA--Ticket Booth (35K)),24.2441848,120.9752089,2021-10-01,04:43 PM,eBird - Stationary Count,6,1,,,4
S95455686,遊隼,Falco peregrinus,11575,1,TW-TXG,,L1668212,台中大雪山IBA--鞍馬山莊(43K)(Dasyueshan IBA--Anmashan Lodge (43K)),24.2551921,121.0080309,2021-10-02,09:50 AM,eBird - Stationary Count,6,1,,,4
S95424827,灰喉山椒鳥,Pericrocotus solaris,17875,1,TW-TXG,,L9128028,台中大雪山IBA--大雪山林道15-23K(標記在19K處)(Dasyueshan IBA--Dasyueshan Forest-Road 15-23K),24.2482832,120.9184968,2021-10-01,02:25 PM,eBird - Traveling Count,29,1,2.82,,4
S95424541,大卷尾,Dicrurus macrocercus,19657,6,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424548,大卷尾,Dicrurus macrocercus,19657,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:53 AM,eBird - Traveling Count,2,1,1.28,,4
S95424558,大卷尾,Dicrurus macrocercus,19657,3,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:56 AM,eBird - Stationary Count,7,1,,,4,,,平埔橋
S95424570,大卷尾,Dicrurus macrocercus,19657,6,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:03 AM,eBird - Traveling Count,5,1,2.98,,4
S95424581,大卷尾,Dicrurus macrocercus,19657,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:10 AM,eBird - Stationary Count,5,1,,,4,,,小南坑
S95424653,大卷尾,Dicrurus macrocercus,19657,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:52 AM,eBird - Traveling Count,4,1,3.03,,4
S95424681,大卷尾,Dicrurus macrocercus,19657,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:40 PM,eBird - Stationary Count,6,1,,,4,,,中坑派出所
S95424721,大卷尾,Dicrurus macrocercus,19657,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:46 PM,eBird - Traveling Count,11,1,3.5,,4
S95424827,黑枕藍鶲,Hypothymis azurea,19899,1,TW-TXG,,L9128028,台中大雪山IBA--大雪山林道15-23K(標記在19K處)(Dasyueshan IBA--Dasyueshan Forest-Road 15-23K),24.2482832,120.9184968,2021-10-01,02:25 PM,eBird - Traveling Count,29,1,2.82,,4
S95424747,黑枕藍鶲,Hypothymis azurea,19899,3,TW-TXG,,L5757504,台中大雪山IBA--富山巷(Dasyueshan IBA--Fushan Lane (14K)),24.2323219,120.9015316,2021-10-01,01:16 PM,eBird - Stationary Count,13,1,,,4,,,富山一號橋
S95424750,黑枕藍鶲,Hypothymis azurea,19899,1,TW-TXG,,L5757504,台中大雪山IBA--富山巷(Dasyueshan IBA--Fushan Lane (14K)),24.2323219,120.9015316,2021-10-01,01:29 PM,eBird - Traveling Count,4,1,1.43,,4
S95424541,紅尾伯勞,Lanius cristatus,20246,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:45 AM,eBird - Stationary Count,7,1,,,4,,,中坑派出所
S95424558,紅尾伯勞,Lanius cristatus,20246,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:56 AM,eBird - Stationary Count,7,1,,,4,,,平埔橋
S95424662,紅尾伯勞,Lanius cristatus,20246,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:56 AM,eBird - Traveling Count,5,1,3.18,,4
S95424721,紅尾伯勞,Lanius cristatus,20246,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:46 PM,eBird - Traveling Count,11,1,3.5,,4
S95424732,紅尾伯勞,Lanius cristatus,20246,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,12:58 PM,eBird - Traveling Count,6,1,3.36,,4
S95424531,樹鵲,Dendrocitta formosae,20650,5,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:10 AM,eBird - Traveling Count,27,1,1.,,4
S95424602,樹鵲,Dendrocitta formosae,20650,2,TW-TXG,,L2259477,台中大雪山IBA--大雪山林道0-15K(標示在9K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2151999,120.8839345,2021-10-01,11:24 AM,eBird - Stationary Count,3,1,,,4,,,十公里
