Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S95423388,火冠戴菊鳥,Regulus goodfellowi,25971,8,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95455517,火冠戴菊鳥,Regulus goodfellowi,25971,3,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
S95422514,家八哥,Acridotheres tristis,26935,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,白尾八哥,Acridotheres javanicus,26952,8,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95423082,台灣紫嘯鶇,Myophonus insularis,28441,X,TW-TXG,,L4305412,台中大雪山IBA--大雪山林道35-43K(Dasyueshan IBA--Dasyueshan Forest-Road 35-43K),24.2623617,120.9944969,2021-10-01,02:30 PM,eBird - Traveling Count,80,1,8.,,5
S95455517,白尾鴝,Myiomela leucura,28483,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-02,09:00 AM,eBird - Stationary Count,40,1,,,5
S95423388,栗背林鴝,Tarsiger johnstoniae,28505,1,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95422514,麻雀,Passer montanus,30560,25,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95422514,東方黃鶺鴒,Motacilla tschutschensis,30655,5,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:10 AM,eBird - Traveling Count,120,1,15.,,5
S95423388,東方黃鶺鴒,Motacilla tschutschensis,30655,6,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
S95423388,灰鷽,Pyrrhula owstoni,31193,2,TW-TXG,,L4084192,台中大雪山IBA--大雪山林道43-50K(Dasyueshan IBA--Dasyueshan Forest-Road 43-50K),24.2653828,121.0173655,2021-10-01,04:20 PM,eBird - Traveling Count,110,1,7.,,5
